INDEX;A_TOTAL_AMT_DELQ_1;A_TOTAL_BALANCES;A_TOTAL_NBR_ACCTS;MARITAL_STATUS_1;MARITAL_STATUS_2;MARITAL_STATUS_3;MARITAL_STATUS_4;RENT_BUY_CODE_1;RENT_BUY_CODE_2;RENT_BUY_CODE_3;RENT_BUY_CODE_4;CURR_RES_MTHS;PREV_RES_MTHS;OCCN_CODE;CURR_EMPL_MTHS;PREV_EMPL_MTHS;CHQ_ACCT_IND_1;CHQ_ACCT_IND_2;CHQ_ACCT_IND_3;SAV_ACCT_IND_1;SAV_ACCT_IND_2;SAV_ACCT_IND_3;TOTAL_NBR_CREDIT_CARDS;NBR_OF_DEPENDANTS;AMEX_CARD_1;DINERS_CARD_1;VISA_CARD_1;MASTERCARD_1;RETAIL_CARDS_1;B_ENQ_LAST_WEEK;B_ENQ_L1M;B_ENQ_L3M;B_ENQ_L6M_GR1;B_ENQ_L6M_GR2;B_ENQ_L6M_GR3;B_ENQ_L12M_GR1;B_ENQ_L12M_GR2;B_ENQ_L12M_GR3;B_DEF_PAID_L12M;B_ENQ_L6M;B_DEF_PAID_IND_1;B_DEF_UNPD_IND_1;A_DISTRICT_APPLICANT;DVR_LIC;CREDIT_CARD_TYPE_1;AGE_AT_APPLICATION;TARGET_FLAG_1
16894;0;0;0.5;1;1;0;0;1;1;0;0;0.071428571;0.045454545;0;0.011111111;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.833333333;1;0;0.29787234;1
16925;0;0;0;1;1;0;0;1;1;0;0;0.032019704;0.227272727;0;0.433333333;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0.5;0.25;0;0;0.333333333;0.25;0;0.2;0;0.142857143;0;0;0.166666667;1;0;0.468085106;1
16949;0;0;0;1;1;0;0;1;1;0;0;0.322660099;0;0;0.05;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.5;1;0;0.70212766;1
17049;0;0.101636093;0.5;1;0;1;0;1;0;1;0;0.041871921;0.371212121;0;0.108333333;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0.2;0;0;0;0;0;0.166666667;1;0;0.063829787;1
17195;0;0;0;1;1;0;0;1;1;0;0;0.204433498;0;0;0.233333333;0;0;1;0;1;0;0;0;0.75;0;0;0;0;0;0;1;0.75;0;0;1;0;0;0.6;0;0.428571429;0;0;0.833333333;1;0;0.382978723;1
17221;0;0;0;1;1;0;0;1;1;0;0;0.52955665;0;0;0.4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.6;0;0.142857143;0;0;0.166666667;1;0;0.638297872;1
17306;0;0;0;1;0;1;0;1;0;1;0;0.022167488;0.049242424;0;0.027777778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.5;1;0;0.595744681;1
17451;0;0;0;1;0;1;0;1;1;0;0;0.322660099;0;0;0.366666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;1;0;0;0.6;0;0.428571429;0;0;0.166666667;1;0;0.234042553;1
17460;0;0;0;1;0;1;0;1;0;0;1;0.123152709;0.011363636;0;0.022222222;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.6;0;0.428571429;0;0;0.166666667;1;0;0.106382979;1
17471;0;0;0;1;0;1;0;1;0;1;0;0.115763547;0;0;0.080555556;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0.4;0;0;0.714285714;0;0;0.5;1;0;0.042553191;1
17475;0;0;0;1;0;0;1;1;0;0;1;0.071428571;0.090909091;0;0.083333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.333333333;0.333333333;0;0.2;0.2;0;0.285714286;0;0;0.5;1;0;0.063829787;1
17477;0;0;0;1;0;1;0;1;0;1;0;0;0.045454545;0;0.016666667;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.75;0;0.8;0;0.571428571;0;0;0.166666667;1;0;0.212765957;1
17478;0;0.533465543;1;1;1;0;0;1;1;0;0;0.041871921;0.272727273;0;0.3;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0.333333333;0;0.333333333;0.25;0;0.2;0;0.285714286;0;0;0.833333333;1;0;0.446808511;1
17480;0;0;0;1;0;0;1;1;1;0;0;0.027093596;0.090909091;0.222222222;0.066666667;0.068627451;0;1;0;0;1;0;0.5;0.25;1;1;1;1;1;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.166666667;1;1;0.361702128;1
17481;0;0;0;0;1;1;0;1;0;0;1;0.509852217;0.015151515;0;0.733333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;1;0.75;0;0.333333333;0.666666667;0;0.4;0.4;0;0.428571429;0;0;0.833333333;1;0;0.765957447;1
17574;0;0;0;1;1;0;0;1;1;0;0;0.007389163;0.068181818;0;0.166666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0.5;0.25;0;0.333333333;1;0.25;0.2;1;0;0.714285714;0;0;0.666666667;1;0;0.276595745;1
17647;0;0;0;1;0;0;1;1;1;0;0;0.02955665;1;0;0.216666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.333333333;1;0;0.276595745;1
17751;0;0;0;1;0;1;0;1;0;0;1;0.034482759;0.068181818;0;0.111111111;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0.5;1;0;0.14893617;1
17785;0;0;0;1;0;1;0;1;0;1;0;0.145320197;0;0;0.022222222;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.5;1;0;0.191489362;1
17819;0;0;0;1;0;0;1;1;0;1;0;0.056650246;0.045454545;0;0.016666667;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;1;0.75;0;0;1;0;0;0.6;0;0.428571429;0;0;0.5;1;0;0.127659574;1
17836;0;0.430837878;0.5;1;1;0;0;1;1;0;0;0.5;0;0;0.333333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.166666667;1;0;0.638297872;1
17848;0;0;0;1;0;0;1;1;0;1;0;0.004926108;0.022727273;0;0.5;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666666667;0;0;0.4;0;0;0.428571429;0;0;0.166666667;1;0;0.340425532;1
17918;0;0;0;1;1;0;0;1;1;0;0;0.056650246;0.090909091;0;0.016666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0.5;0.25;0.333333333;0;0;0.25;0.2;0;0;0.142857143;0;0;0.166666667;1;0;0.234042553;1
18040;0;0;0;1;1;0;0;1;0;1;0;0.179802956;0;0.833333333;0.261111111;0.980392157;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;1;0.340425532;1
18069;0;0;0;1;1;0;0;1;1;0;0;0.056650246;0.181818182;0;0.2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0.25;0.4;0.8;0;0.714285714;0;0;0.166666667;1;0;0.574468085;1
18312;0;0;0;1;0;0;1;1;1;0;0;0.337438424;0;0.833333333;0.675;1;0;1;0;1;0;0;0.5;0;1;1;1;1;1;0;1;0.75;0;0;1;0;0;0.6;0;0.428571429;0;0;0.666666667;1;1;0.85106383;1
18315;0;0;0;1;0;0;1;1;1;0;0;0.004926108;0.272727273;0;0.022222222;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;1;0.25;0;1;0;0.714285714;0;0;0.5;1;0;0.29787234;1
18475;0;0;0;1;0;0;1;1;0;0;1;0.017241379;0.049242424;0;0.05;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.5;1;0;0.361702128;1
18577;0;0;0;1;1;0;0;1;0;0;1;0.041871921;0.113636364;0;0.566666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.833333333;1;0;0.489361702;1
18657;0;1;0.5;1;1;0;0;1;1;0;0;0.204433498;0;0;0.6;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0.333333333;0.666666667;0;0.4;0.4;0;0.428571429;0;0;0.333333333;1;0;0.553191489;1
18660;0;0;0;1;0;1;0;1;0;1;0;0.086206897;0;0;0.008333333;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.333333333;1;0;0.14893617;1
18716;0;0;0;1;0;0;1;1;0;1;0;0.086206897;0;0;0.005555556;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.340425532;1
18722;0;0;0;1;0;0;1;1;1;0;0;0.115763547;0.136363636;0.055555556;0.116666667;0.411764706;1;0;0;1;0;0;0.5;0.25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.333333333;1;1;0.191489362;1
18785;0;0;0;1;1;0;0;1;0;0;1;0.588669951;0;0;0.033333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.166666667;1;0;0.893617021;1
18912;0;0;0;1;1;0;0;1;1;0;0;0.145320197;0;0;0.666666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.404255319;1
19005;0;0;0;1;0;0;1;1;0;1;0;0.044334975;0.045454545;0;0.008333333;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0.25;0.5;0.25;0;0.333333333;0;0.25;0.4;0;0;0.142857143;0;0;0.166666667;1;0;0.14893617;1
19017;0;0;0;1;1;0;0;1;1;0;0;0.160098522;0;0;0.033333333;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0.25;0.5;0.25;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.166666667;1;0;0.595744681;1
19078;0;0;0;1;1;0;0;1;1;0;0;0.086206897;0;0;0.066666667;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.468085106;1
19091;0;0;0;1;1;0;0;1;1;0;0;0.032019704;0.113636364;0;0.133333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.333333333;1;0;0.212765957;1
19144;1;0.286068418;1;1;1;0;0;1;1;0;0;0.012315271;0.227272727;0;0.233333333;0;0;1;0;1;0;0;0;0.75;0;0;0;0;0;0.25;1;1;0.333333333;0.666666667;0.666666667;0.25;0.4;0.4;0;0.714285714;0;0;0.166666667;1;0;0.425531915;1
19167;0;0;0;1;0;1;0;1;1;0;0;0.007389163;0.450757576;0;0.113888889;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0;0;0.333333333;0;0;0.4;0;0.142857143;0;0;0.166666667;1;0;0.063829787;1
19219;0;0;0;1;0;0;1;1;1;0;0;0.086206897;0;0;0.366666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.333333333;1;0;0.29787234;1
19418;0;0;0.5;1;1;0;0;1;0;0;1;0.014778325;0.011363636;0;0.038888889;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.4;0;0.142857143;0;0;0.333333333;1;0;0.382978723;1
19429;0;0;0.5;1;1;0;0;1;1;0;0;0.071428571;0.227272727;0;0.3;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;1;0.75;0;0;1;0;0;0.8;0;0.428571429;0;0;0.5;1;0;0.553191489;1
19474;0;0;0;1;0;0;1;1;1;0;0;0.012315271;0.034090909;0;0.3;0;1;0;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0.5;0;0.666666667;0.333333333;0;1;0.2;0;0.428571429;0;0;0.833333333;1;0;0.404255319;1
19533;0;0;0;1;1;0;0;1;0;1;0;0.007389163;0.09469697;0;0.011111111;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.531914894;1
19558;0;0;0;1;0;1;0;1;0;1;0;0.012315271;0.458333333;0;0.102777778;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0;0.285714286;0;0;0.166666667;1;0;0.085106383;1
19647;0;0;0;1;0;1;0;0;1;1;0;0.233990148;0;0;0.266666667;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0.5;1;1;0;0;1;0.25;0;1;0;0.857142857;0;0;0.166666667;1;0;0.085106383;1
19653;0;0;0;1;0;1;0;1;0;1;0;0.061576355;0.367424242;0;0.016666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0.5;1;0;0.382978723;1
19691;0;0;0;1;1;0;0;1;0;1;0;0.096059113;0.015151515;0;0.116666667;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.127659574;1
19704;0;0;0;1;0;1;0;1;0;1;0;0.012315271;0.045454545;0;0.1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0.5;1;0;0.255319149;1
19729;0;0;0;1;1;0;0;1;0;1;0;0.027093596;0.068181818;0;0.15;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0.5;1;0;0.127659574;1
19788;0;0;0;1;0;1;0;1;0;1;0;0.032019704;0.867424242;0;0.044444444;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.75;0;0;0;0.142857143;0;0;0.333333333;1;0;0.042553191;1
19808;0;0;0;1;1;0;0;1;1;0;0;0.056650246;0.363636364;0;0.333333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0.5;0.25;0.333333333;0.333333333;0;0.25;0.2;0;0;0.285714286;0;0;0.166666667;1;0;0.319148936;1
19883;0;0;0;1;0;1;0;1;1;0;0;0.036945813;1;0;0.2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.333333333;1;0;0.276595745;1
19886;0;0;0;1;0;0;1;1;1;0;0;0.004926108;0.909090909;0;0.05;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.75;0.333333333;0;0.666666667;0.5;0;0.8;0;0.428571429;0;0;0.166666667;1;0;0.574468085;1
19997;0;1;1;1;1;0;0;1;1;0;0;0.130541872;0.022727273;0;0.369444444;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0.25;0.5;0.5;0.666666667;0;0.666666667;0.5;0.2;0.4;0;0.571428571;0;0;0.333333333;1;0;0.29787234;1
20006;0;0;0;1;0;0;1;1;0;1;0;0.034482759;0.015151515;0;0.019444444;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.29787234;1
20049;0;0;0;1;1;0;0;1;0;1;0;0.007389163;0.068181818;0.166666667;0.016666667;0.117647059;1;0;0;1;0;0;0.5;0;1;1;1;1;1;0.25;0.5;0.25;0.333333333;0;0;0.25;0;0;0;0.285714286;0;0;0.5;1;1;0.127659574;1
20122;0;0;0;1;0;0;1;1;0;1;0;0.041871921;0.045454545;0;0.233333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0.166666667;0;0;0.276595745;1
20208;0;0;0;1;1;0;0;1;1;0;0;0.322660099;0;0;0.266666667;0;0;1;0;0;1;0;0;0.25;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0.142857143;0;0;0.5;1;0;0.234042553;1
20317;0;0;0;1;0;0;1;1;0;1;0;0.014778325;0.022727273;0;0.019444444;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;0;0;0.14893617;1
20323;0;0;0;1;0;0;1;1;0;1;0;0.004926108;0.181818182;0;0.011111111;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.212765957;1
20463;0;0;0;0;1;1;0;1;1;0;0;0.086206897;0;0;0.166666667;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.489361702;1
20534;0;0;0;1;1;0;0;1;1;0;0;0.017241379;0.090909091;0;0.038888889;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.25;0.333333333;0.333333333;0.333333333;0.25;0.4;0.4;0;0.428571429;0;0;0.166666667;1;0;0.191489362;1
20578;0;0;0;1;0;1;0;0;1;1;0;0.027093596;0.090909091;0;0.166666667;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.106382979;1
20590;0;0;0;1;0;0;1;0;1;1;0;0.472906404;0.003787879;0;0.05;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.170212766;1
20597;0;0;0;1;1;0;0;1;1;0;0;0.096059113;0;0;0.125;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.25;0.5;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.333333333;1;0;0.340425532;1
20657;0;0;0.5;1;0;0;1;1;0;1;0;0.115763547;0;0;0.05;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.5;1;0;0.638297872;1
20721;0;0;0;1;0;1;0;1;0;0;1;0.041871921;0.022727273;0;0.116666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0.333333333;0;0.333333333;0.25;0;0.6;0;0.285714286;0;0;0.5;1;0;0.170212766;1
20829;0;0;0;1;0;1;0;1;0;1;0;0.012315271;0.068181818;0;0.05;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0.666666667;0;0.666666667;0.5;0;1;0;0.571428571;0;0;0.166666667;1;0;0.404255319;1
20877;0;0;0;1;0;1;0;1;1;0;0;0.115763547;0;0;0.016666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.833333333;1;0;0.340425532;1
20992;0;0;0;1;0;0;1;1;0;0;1;0.263546798;0;0;0.091666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.25;1;0.75;1;0;0.666666667;1;0.2;0.4;0;1;0;0;0.166666667;1;0;0.319148936;1
20994;0;0;0;1;0;1;0;1;1;0;0;0.13546798;0.03030303;0;0.222222222;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0.25;0;0.2;0;0.142857143;0;0;0.166666667;1;0;0.170212766;1
21155;0;0;0.5;1;0;0;1;1;1;0;0;0.204433498;0;0;0.025;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.333333333;1;0;0.744680851;1
21228;0;0;0;0;1;1;0;1;1;0;0;0.004926108;0.113636364;0;0.072222222;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0.5;0.25;0.333333333;0;0.333333333;0.25;0;0.4;0;0.285714286;0;0;0.5;1;0;0.361702128;1
21303;0;0;0;1;1;0;0;1;0;1;0;0.041871921;0.022727273;0;0.05;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.166666667;1;0;0.340425532;1
21309;0;0;0;1;1;0;0;1;0;1;0;0.007389163;0.106060606;0.277777778;0.088888889;0.107843137;1;0;0;1;0;0;0.5;0;1;1;1;1;1;0;0.5;0.25;0;0.666666667;0;0;0.4;0.4;0;0.285714286;0;0;0.166666667;1;1;0.106382979;1
21334;0;0;0;1;1;0;0;1;1;0;0;0.115763547;0;0;0.172222222;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0.142857143;0;0;0.166666667;1;0;0.425531915;1
21345;0;0;0;1;0;1;0;1;0;1;0;0.056650246;0.090909091;0;0.008333333;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.106382979;1
21366;0;0;0;1;1;0;0;1;1;0;0;0.032019704;0.272727273;0;0.022222222;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0.25;0.5;0.25;0.333333333;0.333333333;0;0.25;0.2;0;0;0.285714286;0;0;0.833333333;1;0;0.404255319;1
21367;0;0;0;1;0;0;1;1;0;1;0;0.086206897;0;0;0.216666667;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.333333333;1;0;0.255319149;1
21397;0;0;0;1;0;1;0;1;1;0;0;0.115763547;0;0;0.233333333;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0.25;0.5;0.75;0.333333333;0;1;0.25;0;0.6;0;0.571428571;0;0;1;1;0;0.382978723;1
21435;0;0;0;1;1;0;0;1;1;0;0;0.027093596;0.727272727;0;0.033333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0.25;0;0.6;0;0.142857143;0;0;0.5;1;0;0.638297872;1
21440;0;0;0;1;0;1;0;0;1;1;0;0.588669951;0;0;0.166666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0.333333333;0;0;0.2;0;0;0.285714286;0;0;0.166666667;1;0;0.063829787;1
21493;0;0;0;1;1;0;0;1;1;0;0;0.128078818;0.018939394;0;0.383333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.5;0;0.333333333;0.666666667;0;0.2;0.4;0;0.428571429;0;0;0.333333333;1;0;0.340425532;1
21655;0;0;0;1;0;0;1;1;0;1;0;0.041871921;0.227272727;0;0.433333333;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0.25;1;1;0;0.333333333;1;0.5;0.2;0.6;0;0.571428571;0;0;0.5;1;0;0.191489362;1
21814;0;0;0.5;1;0;0;1;1;0;1;0;0.004926108;0.136363636;0.277777778;0.008333333;0.352941176;1;0;0;1;0;0;0;0;1;1;1;1;1;0.25;0.5;0.25;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.166666667;1;1;0.234042553;1
21822;0;0;1;1;0;1;0;1;1;0;0;0.293103448;0;0;0.166666667;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.25;0.333333333;0;0.333333333;0.25;0.2;0.6;0;0.285714286;0;0;0.333333333;1;0;0.234042553;1
21829;0;0;0;1;1;0;0;1;1;0;0;0.233990148;0;0;0.266666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.666666667;0;0;0.75;0;0;0;0.285714286;0;0;0.5;1;0;0.404255319;1
21846;0;0;0;1;1;0;0;1;0;1;0;0.086206897;0;0;0.1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0.166666667;1;0;0.127659574;1
21953;0;0;0;1;0;0;1;1;1;0;0;0.056650246;0.25;0.777777778;0.027777778;0.117647059;1;0;0;1;0;0;0.5;0.5;1;1;1;1;1;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.333333333;1;1;0.361702128;1
22049;0;0;0;1;1;0;0;1;1;0;0;0.174876847;0;0;0.333333333;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;1;0.5;0;0;0.666666667;0.25;0;0.6;0;0.285714286;0;0;0.333333333;1;0;0.425531915;1
22115;0;0;0;1;0;1;0;1;0;1;0;0.012315271;0.090909091;0;0.083333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0.333333333;0;0;0.25;0.2;0;0;0.142857143;0;0;0.5;1;0;0.276595745;1
22126;0;0;0;1;1;0;0;1;1;0;0;0.293103448;0;0;0.3;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.276595745;1
22277;0;0;0;1;1;0;0;1;1;0;0;0.233990148;0;0;0.066666667;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.166666667;1;0;0.319148936;1
22307;0;0;0;1;1;0;0;1;1;0;0;0;0.022727273;0;0.033333333;0;0;1;0;1;0;0;0;0.75;0;0;0;0;0;0;0;1;0.333333333;0;1;0.25;0;0.8;0;0.714285714;0;0;0.166666667;1;0;0.425531915;1
22485;0;0;0;1;0;0;1;1;1;0;0;0.041871921;0.545454545;0;0.083333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0;0.333333333;0.333333333;0;0.2;0.2;0;0.285714286;0;0;0.833333333;1;0;0.468085106;1
22545;0;0;0;1;0;1;0;1;0;1;0;0;0.227272727;0;0.008333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.333333333;1;0;0.212765957;1
22570;0;0;0;1;0;0;1;1;1;0;0;0.130541872;0.545454545;0.777777778;0.233333333;0.470588235;1;0;0;1;0;0;1;0.5;1;1;1;1;1;0;0;0;0;0;0;0.75;0;0;0;0;0;0;0.333333333;1;1;0.531914894;1
22575;0;0;0;1;1;0;0;1;1;0;0;0.293103448;0;0;0.5;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.833333333;1;0;0.70212766;1
22666;0;0;0;1;1;0;0;1;0;1;0;0.115763547;0;0;0.066666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.166666667;1;0;0.361702128;1
22742;0;0;0;1;0;0;1;1;1;0;0;0.352216749;0;0;0.033333333;0;0;1;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.166666667;1;0;0.361702128;1
22880;0;0;0;1;0;1;0;1;1;0;0;0.115763547;0;0;0.3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.5;1;0;0.212765957;1
22910;0;0;0;1;0;1;0;1;0;1;0;0.056650246;0.045454545;0;0.125;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;1;1;0;0.319148936;1
23090;0;0;0;1;0;0;1;1;0;1;0;0.4408867;0;0;0.633333333;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.659574468;1
